word_hex,name,bank,label,snes_addr
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00A2,LINE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
FFFF,END,B6,Text_059_Animal_HaveSympathyPeopleKindPeople,B6BA38
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00A2,LINE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
FFFF,END,B6,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,B6BB48
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00A2,LINE,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
FFFF,END,B6,Text_05B_Weather_KnowConsumeYourstaminaRainyDay,B6BC00
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00A2,LINE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00A2,LINE,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
FFFF,END,B6,Text_05C_Animal_ToughTakeCareCowsTake,B6BCA6
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00A2,LINE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B5,CTRL_B5,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
FFFF,END,B6,Text_05D_Animal_HensLayEggsPutCage,B6BDEC
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00A2,LINE,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
FFFF,END,B6,Text_05E_Weather_YoungBoyPutLivestockInside,B6BF10
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00A2,LINE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00A2,LINE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
FFFF,END,B6,Text_05F_Animal_KnowCowsGiveMoreMilk,B6BFBE
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00A2,LINE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
FFFF,END,B6,Text_060_Dialog_RedoLifeMightHaveSecond,B6C120
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00A2,LINE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
FFFF,END,B6,Text_061_Church_AskingIfGotoChurchGod,B6C1DA
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
FFFF,END,B6,Text_062_Romance_TheresUsefulBookOverAbout,B6C2C2
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00A2,LINE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
FFFF,END,B6,Text_063_Sign_AlsoMidwifeKnowMayorsDaughter,B6C358
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00A2,LINE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
00B1,SPACE,B6,Text_064_Dialog_GrownUpsAlwaysMakeRule,B6C456
