bank,bank_file,label,snes_addr,source_line,word_count,byte_count,terminated,text
B6,bank_B6.asm,DATA16_B6FAC4,B6FAC4,2258,67,134,True,The stillness of Winter     makes me calm down so       I love it.
B6,bank_B6.asm,DATA16_B6FB4A,B6FB4A,2268,73,146,False,"Hey:do you like animals?
 I love them                 I don't like them<CHOICE_OR_WAIT>c"
B6,bank_B6.asm,DATA16_B6FBDC,B6FBDC,2279,25,50,True,Yes? I love animals too.
B6,bank_B6.asm,DATA16_B6FC0E,B6FC0E,2284,67,134,True,You are lying. animals dont take to people who don't    like them.
B6,bank_B6.asm,DATA16_B6FC94,B6FC94,2294,79,158,True,<CTRL_FFFD>ei would bark at wild dogswhen they come here. Check  if the fence is broken.
B6,bank_B6.asm,DATA16_B6FD32,B6FD32,2305,169,338,True,"It's hard to look after     animals.We always must be   careful so they dont
get sick....                I feel just like a mother   who is taking care of her
children."
B6,bank_B6.asm,DATA16_B6FE84,B6FE84,2328,88,176,True,"You are always running      around:aren't you? You look fine even if it's cold
outside."
B6,bank_B6.asm,DATA16_B6FF34,B6FF34,2340,102,204,False,I hope my dad stays healthy at all times.
B7,bank_B7.asm,DATA16_B78000,B78000,5,87,174,False,"My uncle liked you. Please  make friends with him.OK?
 OK                          No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B780AE,B780AE,17,107,214,True,"Really? I'm glad. Please    excuse him for being        meddlesome.
I guess he gets that from   my mother."
B7,bank_B7.asm,DATA16_B78184,B78184,32,41,82,True,He's strict but basically a good person.
B7,bank_B7.asm,DATA16_B781D6,B781D6,39,86,172,True,"Oh no: you are too soaked.  You might catch a cold      unless you dry yourself
soon."
B7,bank_B7.asm,DATA16_B78282,B78282,51,33,66,True,Oh:come on:Dad.Let's go homenow.
B7,bank_B7.asm,DATA16_B782C4,B782C4,57,47,94,True,Otherwise Mom will get      really mad at you.
B7,bank_B7.asm,DATA16_B78322,B78322,64,45,90,True,Will you taste my new cake  when it's baked?
B7,bank_B7.asm,DATA16_B7837C,B7837C,71,83,166,False,"Hey:I baked a new cake.     Will you have a bite?
 Yes                         No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B78422,B78422,83,94,188,True,"Is it good? It's a          cheesecake. Do you think    it's good enough to sell
at the shop?"
B7,bank_B7.asm,DATA16_B784DE,B784DE,96,66,132,True,You look pretty busy.       I hope everything's well    with you.
B7,bank_B7.asm,DATA16_B78562,B78562,106,76,152,False,"Oh:what a coincidence to    meet you here.
 Yes                         No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B785FA,B785FA,117,11,22,True,Tee-hee...
B7,bank_B7.asm,DATA16_B78610,B78610,120,105,210,True,"Wow:what a coincidence.     Hey:were you waiting for    me here?
Titter...I'm waiting for youat the bar."
B7,bank_B7.asm,DATA16_B786E2,B786E2,135,76,152,True,Hi.I just came to shop.     Sorry:but I'm in too much ofa hurry to see you.
B7,bank_B7.asm,DATA16_B7877A,B7877A,146,41,82,True,You came here in this rain? I'm so glad.
B7,bank_B7.asm,DATA16_B787CC,B787CC,153,25,50,True,Grand-pa is so strict...
B7,bank_B7.asm,DATA16_B787FE,B787FE,158,106,212,False,"You are pretty daring:      aren't you? Shall I wash    your back?
 Yes                         N..N..No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B788D2,B788D2,173,23,46,True,Hey: I'm just kidding.
B7,bank_B7.asm,DATA16_B78900,B78900,177,24,48,True,Hee-hee: I won't do it.
B7,bank_B7.asm,DATA16_B78930,B78930,181,25,50,True,Hi. You look fine today.
B7,bank_B7.asm,DATA16_B78962,B78962,186,94,188,False,"It's my home made fruit     juice. Do you want it?
 Yes                         No thank you<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B78A1E,B78A1E,199,47,94,True,Tee-hee...I'll kiss you if  you can drink it.
B7,bank_B7.asm,DATA16_B78A7C,B78A7C,206,64,128,True,Why are you here at this    bar? ...Aha: you want to    see me.
B7,bank_B7.asm,DATA16_B78AFC,B78AFC,215,35,70,True,It doesn't get cool at      night.
B7,bank_B7.asm,DATA16_B78B42,B78B42,221,24,48,True,Thanks a lot for today.
B7,bank_B7.asm,DATA16_B78B72,B78B72,225,26,52,True,I don't like to be alone.
B7,bank_B7.asm,DATA16_B78BA6,B78BA6,230,65,130,True,I sometimes go to the       mountains to gather some    berries.
B7,bank_B7.asm,DATA16_B78C28,B78C28,240,97,194,True,"Wasn't it cold outside?     When it's cold: you better  drink and warm you body
from the inside."
B7,bank_B7.asm,DATA16_B78CEA,B78CEA,254,85,170,True,I saw you at the ranch the  other day. You didn't noticeme because you were working.
B7,bank_B7.asm,DATA16_B78D94,B78D94,266,120,240,False,"I couldn't stand to be alonein that huge place. Don't   you feel lonely there?
 Sometimes                   Not at all<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B78E84,B78E84,282,178,356,True,"It's much better to have    someone around me and say   ""yeah:"" when I say ""
the weather is fine.""       Feel secure: don't you ?    I think it's better than
being alone. Right?"
B7,bank_B7.asm,DATA16_B78FE8,B78FE8,306,81,162,True,Sure: you can live alone butit's just like breathing:   you know? It's lonely...
B7,bank_B7.asm,DATA16_B7908A,B7908A,318,87,174,True,"Hello. You are the one who  is supposed to work at this ranch today.
What's your name?"
B7,bank_B7.asm,DATA16_B79138,B79138,330,215,430,True,"Mr.<CTRL_FFFD>ej:I'm in charge of    shipping here. I come here  every evening to pick up
stuff you put in the        shipping box. Nice to meet  you.
Oh yeah: ask anything you   want to people in town.     It will help you."
B7,bank_B7.asm,DATA16_B792E6,B792E6,358,196,392,True,"Hello. Where are you        from?...You are managing theranch alone: separately
from your parents? Great,   There's nothing here in the ranch: is there?...for
practice? You have wonderfulparents."
B7,bank_B7.asm,DATA16_B7946E,B7946E,384,197,394,True,"Hi: How do you do? I'm the  mayor of this town. It's a  pleasure to meet you.
There are some tools left inthe shed that your          grandfather used to use.
And a book on how to use    them:too."
B7,bank_B7.asm,DATA16_B795F8,B795F8,410,162,324,True,"Your grandfather helped me  in those days. If you have  any  problems: don't
hesitate to talk to me.     Well:you should get some    rest when you get back home."
B7,bank_B7.asm,DATA16_B7973C,B7973C,432,121,242,True,"How do you do? Hard:isn't   it? But don't give up..................Oh:yeah
I have a daughter....she maybe at the church."
B7,bank_B7.asm,DATA16_B7982E,B7982E,449,34,68,True,She is a cute girl with longhair.
B7,bank_B7.asm,DATA16_B79872,B79872,455,85,170,True,"I haven't seen you before.  Did you come to that ranch? I'm Maria.
Nice meeting you."
B7,bank_B7.asm,DATA16_B7991C,B7991C,467,43,86,True,It may be hard at first but don't give up.
B7,bank_B7.asm,DATA16_B79972,B79972,474,156,312,True,"I've heard something,       I've heard a faint sound of laughter behind the trees
in the ranch. And some      people talking:too,         ...What was that?"
B7,bank_B7.asm,DATA16_B79AAA,B79AAA,495,11,22,True,He..Hello.
B7,bank_B7.asm,DATA16_B79AC0,B79AC0,498,161,322,True,"How do you do? I'm the      priest of this church.      Ask questions to people at
the shop. They know many    things. And for the rest:   check the signboards."
B7,bank_B7.asm,DATA16_B79C02,B79C02,520,96,192,True,"You'll have a plenty of     challenges but things will  be better for sure.
Please stick to it."
B7,bank_B7.asm,DATA16_B79CC2,B79CC2,533,174,348,True,"This year is over today.    What was your year like?
Well:this town will be in a festive mood tomorrow       because lots of people
are going to the top to see the sun rise."
B7,bank_B7.asm,DATA16_B79E1E,B79E1E,556,96,192,True,"""Shipping box for livestock""After talking at the shop:  put livestock in here.
Livestock Dealer"
B7,bank_B7.asm,DATA16_B79EDE,B79EDE,569,110,220,True,"Tools are in the shed and   the pen. Pick them up with  A button to get equipped.
To use them: push Y button."
B7,bank_B7.asm,DATA16_B79FBA,B79FBA,584,111,222,True,"Unfortunately: there's      nothing for sale here but   there will be soon.
So please drop by in a      while."
B7,bank_B7.asm,DATA16_B7A098,B7A098,599,74,148,True,Heh: you are the owner of   the ranch. I'm Ann.         Nice to meet you.
B7,bank_B7.asm,DATA16_B7A12C,B7A12C,610,85,170,True,"Stamina decreases when you  use tools. Eat food or      sleep in the bed to
recover."
B7,bank_B7.asm,DATA16_B7A1D6,B7A1D6,622,205,410,True,"You went to the ranch:      didn't you? If you are      going to raise crops there:
I'll give this to you.      It's a watering can.        It's for getting water
from the pond. I'll bring itto your shed."
B7,bank_B7.asm,DATA16_B7A370,B7A370,649,53,106,True,Vegetable seeds will be in  soon so come again soon.
B7,bank_B7.asm,DATA16_B7A3DA,B7A3DA,657,145,290,True,"How do you do? I'm Nina.    These crops must be sowed   during a certain season.
They won't germinate unless you sow them in the proper  season."
B7,bank_B7.asm,DATA16_B7A4FC,B7A4FC,677,63,126,True,And you have to plow the    ground well to make it a    field.
B7,bank_B7.asm,DATA16_B7A57A,B7A57A,686,64,128,True,Welcome. You'd better eat   everyday: you know. Stamina is key.
B7,bank_B7.asm,DATA16_B7A5FA,B7A5FA,695,43,86,True,It must be hard: I know: buttry your best.
B7,bank_B7.asm,DATA16_B7A650,B7A650,702,36,72,True,Puff...hic..Have I seen you before?
B7,bank_B7.asm,DATA16_B7A698,B7A698,708,240,480,True,"Hey:son, You have to have a meadow to buy livestock.    Not only for cows
but also for chickens.      I have some grass left so   use it to raise them.
I'll bring it to your shed. Talk to me over the counter when you want to buy
livestock."
B7,bank_B7.asm,DATA16_B7A878,B7A878,739,116,232,True,"First:you must have a       plenty of grass when you    raise livestock.
Beginners should start off  with chickens."
B7,bank_B7.asm,DATA16_B7A960,B7A960,755,143,286,True,"Howdy, I put those cows in  the pen and gave those bellsfor free.
Well:first thing to do is toname them with affection.Take good care of them,"
B7,bank_B7.asm,DATA16_B7AA7E,B7AA7E,774,155,310,True,"Hello. I'm a wandering      peddler.I don't have        anything to sell right
now though. If you want to  sell something: bring it to me so I can buy it."
B7,bank_B7.asm,DATA16_B7ABB4,B7ABB4,795,79,158,True,Girls in this town are all  cute and good-natured so it may be fun to be here.
B7,bank_B7.asm,DATA16_B7AC52,B7AC52,806,225,450,True,"Hohoho...Mister: you don't  know what to begin with:do  you?
First:you must learn how to use those tools with the    book in the shed.
The rest: ask the florist   about the crops  and the    livestock dealer about
livestock."
B7,bank_B7.asm,DATA16_B7AE14,B7AE14,836,167,334,True,"Don't overextend yourself.  When you are tired: just go to bed earlier.
The healthy body is your    precious asset. Try your    best to become an
independent rancher."
B7,bank_B7.asm,DATA16_B7AF62,B7AF62,858,90,180,True,"Mrs.Fortune-teller's words  always prove right.  Just   like the weather fore
cast on TV."
B7,bank_B7.asm,DATA16_B7B016,B7B016,871,41,82,True,Oh:hi:I'm Ellen. Nice       meeting you.
B7,bank_B7.asm,DATA16_B7B068,B7B068,878,112,224,True,"What? Are you the heir of   the ranch? I wonder if you  can manage it.
Young men these days have   little guts."
B7,bank_B7.asm,DATA16_B7B148,B7B148,893,78,156,True,Hello. The bar is closed    today. It's usually open    except Sunday though.
B7,bank_B7.asm,DATA16_B7B1E4,B7B1E4,904,73,146,False,"Are you going back to the   ranch?
 Yes                         Not yet<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B7B276,B7B276,915,128,256,True,"Then:I'll give you a lift.  I'm a trainee of shipping   too.
Let's do our best to achieveeach other's goal.          With grit,"
B7,bank_B7.asm,DATA16_B7B376,B7B376,932,34,68,True,OK.Let me know when you go  home.
B7,bank_B7.asm,DATA16_B7B3BA,B7B3BA,938,57,114,True,I suggest you listen to     the villagers a little more.
B7,bank_B7.asm,DATA16_B7B42C,B7B42C,947,110,220,True,"You've come to that haunted ranch? Tee:hee...good luck. I'm Eve:nice to meet you.
Here you are: it's from me."
B7,bank_B7.asm,DATA16_B7B508,B7B508,962,54,108,True,The best thing to recover   from fatigue is to relax.
B7,bank_B7.asm,DATA16_B7B574,B7B574,970,34,68,True,Welcome.Make yourself at    home.
B7,bank_B7.asm,DATA16_B7B5B8,B7B5B8,976,99,198,True,"That's Eve:the drawing card of this bar. Isn't she      pretty?
That's because she is my    niece."
B7,bank_B7.asm,DATA16_B7B67E,B7B67E,990,21,42,True,No...I'm still fine.
B7,bank_B7.asm,DATA16_B7B6A8,B7B6A8,994,44,88,True,Good evening. I'm a fan of  Eve's:you know.
B7,bank_B7.asm,DATA16_B7B700,B7B700,1001,124,248,True,"Eve works at night so I     suppose she kinda misses    people her age.
Mr.<CTRL_FFFD>ek:right? Will you comehere as much as you can?"
B7,bank_B7.asm,DATA16_B7B7F8,B7B7F8,1018,159,318,True,"Eve lost her parents and hergrandfather who is a hunter brought her up.
Her grandfather locks       himself in the mountain and hardly comes down to the
town."
B7,bank_B7.asm,DATA16_B7B936,B7B936,1039,74,148,True,She may miss him too...but  she's always cheerful.      Such a nice girl.
B7,bank_B7.asm,DATA16_B7B9CA,B7B9CA,1050,12,24,True,"Koro, Wait,"
B7,bank_B7.asm,DATA16_B7B9E2,B7B9E2,1053,248,496,True,"Puff-puff...Don't run       suddenly.Oh:you.You are the Mr. Rancher
everybody's talking about.  Well:excuse me:..will you   please keep this dog
for me? My house is a       grocery store so my mom     doesn't allow me to keep
this dog...so:please,"
B7,bank_B7.asm,DATA16_B7BBD2,B7BBD2,1085,95,190,True,"Thank you very much, You    have a new house:<CTRL_FFFD>el       You've got to be a
good boy. Take care."
B7,bank_B7.asm,DATA16_B7BC90,B7BC90,1098,100,200,True,"Hey:you are a newcomer      here. Really:a rancher?     That's something.
For a young boy like you."
B7,bank_B7.asm,DATA16_B7BD58,B7BD58,1112,76,152,True,We are carpenters. Please   come to us when you want to enlarge your house.
B7,bank_B7.asm,DATA16_B7BDF0,B7BDF0,1123,132,264,True,"For the extension of your   house:please call us when   you have enough wood
for it. See: there's a sign by the house.Check it out."
B7,bank_B7.asm,DATA16_B7BEF8,B7BEF8,1141,132,264,True,"Now it's an extension       campaign. If you can enlargeyour house by the end of
summer: you will get a      special gift for free."
B7,bank_B7.asm,DATA16_B7C000,B7C000,1159,166,332,True,"I'm an angler. I live in    perfect freedom.            You' better forget your
work and spend some quiet   time: once in a while:      enjoying things like
fishing."
B7,bank_B7.asm,DATA16_B7C14C,B7C14C,1181,47,94,True,I'll prepare a fishing rod  for you next time.
B7,bank_B7.asm,DATA16_B7C1AA,B7C1AA,1188,40,80,True,Hi:what's up?. How's your   work going?
B7,bank_B7.asm,DATA16_B7C1FA,B7C1FA,1194,66,132,True,You can gather materials by chopping logs in the        mountain.
B7,bank_B7.asm,DATA16_B7C27E,B7C27E,1204,76,152,True,You can also use materials  for the fence so you should always gather them.
B7,bank_B7.asm,DATA16_B7C316,B7C316,1215,68,136,False,"Do you want to enlarge your house?
 Yes                         No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B7C39E,B7C39E,1225,38,76,True,OK.I'll be at the ranch     tomorrow.
B7,bank_B7.asm,DATA16_B7C3EA,B7C3EA,1231,43,86,True,Let me know whenever you    want to do it.
B7,bank_B7.asm,DATA16_B7C440,B7C440,1238,80,160,True,"How do you like living in   the ""Super Deluxe Great Log House""? Isn't it great?"
B7,bank_B7.asm,DATA16_B7C4E0,B7C4E0,1249,120,240,False,"It costs <$00B7><CTRL_B2><CTRL_B2><CTRL_B2>G to enlarge   your house. Take it?
 Yes                         No                           Money <CTRL_FFFC>hi<CTRL_B2>G<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B7C5D0,B7C5D0,1265,38,76,True,Alright.We'll start off     tomorrow.
B7,bank_B7.asm,DATA16_B7C61C,B7C61C,1271,34,68,True,Oh...OK.Call me again any   time.
B7,bank_B7.asm,DATA16_B7C660,B7C660,1277,279,558,True,"Oh my God, There's not      enough materials. Hey:listento me very carefully,
We don't want to do         half-finished work,         We can't start without
enough materials.           You'll see what you need on that sign there so getting
them is the first thing     to do.Bye."
B7,bank_B7.asm,DATA16_B7C88E,B7C88E,1313,98,196,True,"Chop stumps with an axe to  make them materials.It      takes you about <$00B8> hits
to chop them down."
B7,bank_B7.asm,DATA16_B7C952,B7C952,1327,29,58,True,Hee-hee:look forward to it.
B7,bank_B7.asm,DATA16_B7C98C,B7C98C,1332,48,96,True,"I'll build a terrific one,  Look forward to it."
B7,bank_B7.asm,DATA16_B7C9EC,B7C9EC,1339,120,240,False,"It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2><CTRL_B2>G to enlarge  your house. Take it?
 Yes                         No                           Money <CTRL_FFFC>hj<CTRL_B2>G<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B7CADC,B7CADC,1355,38,76,True,Oh no:just do what you have to do.OK?
B7,bank_B7.asm,DATA16_B7CB28,B7CB28,1361,68,136,True,"Look:isn't it an excellent  house? It's called ""Super   Log House."""
B7,bank_B7.asm,DATA16_B7CBB0,B7CBB0,1371,37,74,True,What's happened to Eve      tonight?
B7,bank_B7.asm,DATA16_B7CBFA,B7CBFA,1377,86,172,True,"Nina's mother collapsed fromfever. I can't sell tools   while Dad is out
nursing her."
B7,bank_B7.asm,DATA16_B7CCA6,B7CCA6,1389,110,220,True,"It's finished, Look at this the ""Super Deluxe Great Log House"",,
Even if I do fall in love   with it.See you."
B7,bank_B7.asm,DATA16_B7CD82,B7CD82,1404,125,250,True,"Say:I've heard of a rare    seed.It grows to be a tall  bean tree that reaches
all the way to the sky.     I want to see it."
B7,bank_B7.asm,DATA16_B7CE7C,B7CE7C,1421,115,230,True,"Hi,I was scared by the      earthquake  this morning.   Come up to the mountain
after checking out the      ranch."
B7,bank_B7.asm,DATA16_B7CF62,B7CF62,1437,25,50,True,.....Do you like...Nina?
B7,bank_B7.asm,DATA16_B7CF94,B7CF94,1442,112,224,True,"Today is the last day of    this year. It seems long    enough but at the same
time:it flies by quickly    too."
B7,bank_B7.asm,DATA16_B7D074,B7D074,1457,85,170,True,Scheduled date has already  passed now.  I have to let  them in the shed right away.
B7,bank_B7.asm,DATA16_B7D11E,B7D11E,1469,89,178,True,"Hey:the long winter is      finally over. Animals looks so happy when springs
comes too."
B7,bank_B7.asm,DATA16_B7D1D0,B7D1D0,1482,37,74,True,...yeah:I'm OK.I just felt  dizzy...
B7,bank_B7.asm,DATA16_B7D21A,B7D21A,1488,227,454,False,"I'm a wandering hawker.     Today:I have very rare      berries.
Take one bite:and you'll be full of vitality.This is a  special offer:
I can exchange some for a   chicken over there.
 Exchange                    Not exchange<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B7D3E0,B7D3E0,1518,237,474,False,"I'm a wandering hawker.     Today:I have a very rare    bean seed.
You'll see the wonder when  you plant it in the soil.   I can exchange it with one
of your cows.               It's a bargain.
 Exchange                    Not exchange<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B7D5BA,B7D5BA,1549,65,130,True,Well then:this cow is now   mine. The hawker is glad.   See you.
B7,bank_B7.asm,DATA16_B7D63C,B7D63C,1559,151,302,True,"OK:this cow is mine now.    I've put the seed in you    shed.
Plant it on the top of the  mountain. Something good    will definitely happen.
See you."
B7,bank_B7.asm,DATA16_B7D76A,B7D76A,1579,102,204,True,"You are a hardhearted       customer.I'm a wandering    hawker.
This hawker is very sad.    Good-bye."
B7,bank_B7.asm,DATA16_B7D836,B7D836,1593,249,498,False,"I'm a peddler of the wind.  This is the seed of a tree  that grows money.
Plant it in the ground:     you'll be surprised.Mister: you're buying something
good. It's only <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2><CTRL_B2>G.
 Buy it                      Not buy it                   Money <CTRL_FFFC>hk<CTRL_B2>G<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B7DA28,B7DA28,1626,63,126,True,Now:I've planted it.        Mister:look forward to      today.
B7,bank_B7.asm,DATA16_B7DAA6,B7DAA6,1635,83,166,True,Are you sure? I guarantee   that you will regret this   for the rest of your life.
B7,bank_B7.asm,DATA16_B7DB4C,B7DB4C,1647,47,94,True,Hey: it's tough when the    weather is gloomy.
B7,bank_B7.asm,DATA16_B7DBAA,B7DBAA,1654,16,32,True,I'm busy: busy.
B7,bank_B7.asm,DATA16_B7DBCA,B7DBCA,1657,63,126,True,It's the way back. It's     connected to the world here below.
B7,bank_B7.asm,DATA16_B7DC48,B7DC48,1666,65,130,True,Good Lord: what's happening here? Hey: Is your place    alright?
B7,bank_B7.asm,DATA16_B7DCCA,B7DCCA,1676,50,100,True,They say a hurricane is     coming here tomorrow.
B7,bank_B7.asm,DATA16_B7DD2E,B7DD2E,1684,54,108,True,The wind is blowing harder  and that makes me scared.
B7,bank_B7.asm,DATA16_B7DD9A,B7DD9A,1692,83,166,True,Oh well: the sky looks      threatening. We'll probably have a hurricane tomorrow.
B7,bank_B7.asm,DATA16_B7DE40,B7DE40,1704,85,170,True,I don't know why but I get  excited when something like a hurricane comes.Don't you?
B7,bank_B7.asm,DATA16_B7DEEA,B7DEEA,1716,68,136,True,The wind is blowing harder  now. I don't like           hurricanes.
B7,bank_B7.asm,DATA16_B7DF72,B7DF72,1726,70,140,True,Rain is OK but not          hurricane. Because it blows flowers away.
B7,bank_B7.asm,DATA16_B7DFFE,B7DFFE,1736,81,162,True,You'd better pray to God    that there is no damage fromthe hurricane. Trust me.
B7,bank_B7.asm,DATA16_B7E0A0,B7E0A0,1748,122,244,False,"Hey:son:the hurricane is    getting near. Have you put  your livestock in the pen?
 Sure                        I Forgot<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,DATA16_B7E194,B7E194,1765,43,86,True,You know what to do even if you are young.
B7,bank_B7.asm,DATA16_B7E1EA,B7E1EA,1772,86,172,True,"Are you an idiot? What are  you doing here? Go home and put them in the
penright now."
B7,bank_B7.asm,DATA16_B7E296,B7E296,1784,77,154,True,What are you hanging around here for? Don't you know a  hurricane is coming?
B7,bank_B7.asm,DATA16_B7E330,B7E330,1795,83,166,True,Have you put the livestock  in the pen? Let's lock the  doors later and go to bed.
B7,bank_B7.asm,DATA16_B7E3D6,B7E3D6,1807,35,70,True,It's impossible to go out   today.
B7,bank_B7.asm,DATA16_B7E41C,B7E41C,1813,67,134,True,Thank God that there was    only slight damage from the hurricane.
B7,bank_B7.asm,DATA16_B7E4A2,B7E4A2,1823,57,114,True,I think the precious        weather-cock was blown away.
B7,bank_B7.asm,DATA16_B7E514,B7E514,1832,28,56,True,I'm glad everybody is fine.
B7,bank_B7.asm,DATA16_B7E54C,B7E54C,1837,23,46,True,Is your ranch alright?
B7,bank_B7.asm,DATA16_B7E57A,B7E57A,1841,40,80,True,That was awful. Yes: ours   is alright.
B7,bank_B7.asm,DATA16_B7E5CA,B7E5CA,1847,75,150,True,Let's look around the ranch.There will be trouble if thefences are broken.
B7,bank_B7.asm,DATA16_B7E660,B7E660,1858,90,180,True,"The earthquake last night   registered <$00B6> on the richter scale.
The damage is not serious."
B7,bank_B7.asm,DATA16_B7E714,B7E714,1871,39,78,True,You'd better inspect here   and there.
B7,bank_B7.asm,DATA16_B7E762,B7E762,1877,48,96,True,What? An earthquake?        I didn't notice it.
B7,bank_B7.asm,DATA16_B7E7C2,B7E7C2,1884,127,254,True,"I wonder how my grandpa is  doing. There are a lot of   areas to collapse spots
in the mountain so I'm      worried about him."
B7,bank_B7.asm,DATA16_B7E8C0,B7E8C0,1901,43,86,True,I was surprised.Is your     ranch alright?
B7,bank_B7.asm,DATA16_B7E916,B7E916,1908,101,202,True,"Cows are simple. So don't   keep them out on the ground when it rains: snows:
and a hurricane comes."
B7,bank_B7.asm,DATA16_B7E9E0,B7E9E0,1922,118,236,True,"It seems there are changes  everywhere caused by the    earthquake.
We were just talking of     going to look around."
B7,bank_B7.asm,DATA16_B7EACC,B7EACC,1938,75,150,True,The big rock out there      collapsed by the earthquake.Did you know that?
B7,bank_B7.asm,DATA16_B7EB62,B7EB62,1949,39,78,True,Oh yes:I was pretty         surprised.
B7,bank_B7.asm,DATA16_B7EBB0,B7EBB0,1955,46,92,True,Hey:listen: we can go       through the rock.
B7,bank_B7.asm,DATA16_B7EC0C,B7EC0C,1962,94,188,True,"It might be able to go to   the end of the ranch faster through here.
But time still goes on."
B7,bank_B7.asm,DATA16_B7ECC8,B7ECC8,1975,106,212,True,"Have you seen a mole?It     scares the cows sometimes.  You'd better kick it
out of the fence right away."
B7,bank_B7.asm,DATA16_B7ED9C,B7ED9C,1990,14,28,True,I'm happy....
B7,bank_B7.asm,DATA16_B7EDB8,B7EDB8,1993,38,76,True,Well:I haven't thought aboutit yet...
B7,bank_B7.asm,DATA16_B7EE04,B7EE04,1999,21,42,True,...Are you sure? Me?
B7,bank_B7.asm,DATA16_B7EE2E,B7EE2E,2003,18,36,True,You're kidding...
B7,bank_B7.asm,DATA16_B7EE52,B7EE52,2007,10,20,True,"Yes, You,"
B7,bank_B7.asm,DATA16_B7EE66,B7EE66,2010,29,58,True,I'm afraid it's too early...
B7,bank_B7.asm,DATA16_B7EEA0,B7EEA0,2015,17,34,True,What? ......Yes.
B7,bank_B7.asm,DATA16_B7EEC2,B7EEC2,2019,53,106,True,It's all too sudden so I    don't know what to do...
B7,bank_B7.asm,DATA16_B7EF2C,B7EF2C,2027,28,56,True,Titter...alright. I say OK.
B7,bank_B7.asm,DATA16_B7EF64,B7EF64,2032,28,56,True,Well: It's still too early.
B7,bank_B7.asm,DATA16_B7EF9C,B7EF9C,2037,64,128,True,Good morning....da-darling. Be happy together from      now on.
B7,bank_B7.asm,DATA16_B7F01C,B7F01C,2046,20,40,True, <CTRL_FFFD>jm:<CTRL_FFFC>cl<CTRL_FFFD>cn of <CTRL_FFFD>go.
B7,bank_B7.asm,DATA16_B7F044,B7F044,2050,19,38,True,Don't be too late.
B7,bank_B7.asm,DATA16_B7F06A,B7F06A,2054,37,74,True,Thank you for your trouble: darling.
B7,bank_B7.asm,DATA16_B7F0B4,B7F0B4,2060,28,56,True,Please work hard today:too.
B7,bank_B7.asm,DATA16_B7F0EC,B7F0EC,2065,34,68,True,I've got to do my best todayalso.
B7,bank_B7.asm,DATA16_B7F130,B7F130,2071,48,96,True,I'll work hard to give the  house a good shine.
B7,bank_B7.asm,DATA16_B7F190,B7F190,2078,72,144,True,It's strange. It's the same sky but the wind and the airfeel different.
B7,bank_B7.asm,DATA16_B7F220,B7F220,2088,61,122,True,I'll try my best to make    something that will help    you.
B7,bank_B7.asm,DATA16_B7F29A,B7F29A,2097,93,186,True,"I'll take care of those     tools too.                  .....Don't worry.
I won't break any."
B7,bank_B7.asm,DATA16_B7F354,B7F354,2110,97,194,True,"""Auto Milking <$0040> Yogurt-Maker: Special Version""          I wish it would be
finished by spring..."
B7,bank_B7.asm,DATA16_B7F416,B7F416,2124,70,140,True,Time goes by really quickly.I feel like I met you only afew days ago.
B7,bank_B7.asm,DATA16_B7F4A2,B7F4A2,2134,75,150,True,The weather is beautiful.   Let's go on a picnic to the mountain top soon.
B7,bank_B7.asm,DATA16_B7F538,B7F538,2145,71,142,True,La-la-la-la-la...           The sky is blue. I somehow  feel cheerful.
B7,bank_B7.asm,DATA16_B7F5C6,B7F5C6,2155,95,190,True,"That mysterious flower in   the mountain:someday I'm    dreaming of growing them
at the ranch."
B7,bank_B7.asm,DATA16_B7F684,B7F684,2168,122,244,True,"Good morning: sweetheart.   There was a sparrow playing in front of our house
some minutes ago.           It was so cute."
B7,bank_B7.asm,DATA16_B7F778,B7F778,2185,53,106,True,I want to cook delicious    meals for you every day.
B7,bank_B7.asm,DATA16_B7F7E2,B7F7E2,2193,112,224,True,"<CTRL_FFFD>ep may be the descended ofa Thoroughbred.             Don't you think so?
It has a pretty fine coat   of hair."
B7,bank_B7.asm,DATA16_B7F8C2,B7F8C2,2208,25,50,True,Yes:spring is wonderful.
B7,bank_B7.asm,DATA16_B7F8F4,B7F8F4,2213,103,206,True,"Gradually I am getting used to living here. What? Am I  lonely?
Oh:come on:you are here     beside me."
