subsystem,symbol,file,line,text
tools_items,!tool_selected,src/code_banks/bank_81.asm,4003,CODE_81A956: LDA.W !tool_selected                          ;81A956;000921;
tools_items,!tool_selected,src/code_banks/bank_81.asm,4032,LDA.W !tool_selected                          ;81A989;000921;
tools_items,!tool_selected,src/code_banks/bank_81.asm,4056,LDA.W !tool_selected                          ;81A9B5;000921;
tools_items,!shed_items_row_1,src/code_banks/bank_81.asm,4079,"LDA.L !shed_items_row_1,X                      ;81A9DA;7F1F00;"
tools_items,!shed_items_row_1,src/code_banks/bank_81.asm,4081,"STA.L !shed_items_row_1,X                      ;81A9E0;7F1F00;"
time_day_cycle,!season,src/code_banks/bank_81.asm,4633,LDA.L !season
time_day_cycle,!season,src/code_banks/bank_81.asm,4658,LDA.L !season
time_day_cycle,!season,src/code_banks/bank_81.asm,4682,LDA.L !season
time_day_cycle,!season,src/code_banks/bank_81.asm,4693,LDA.L !season
tools_items,!tool_selected,src/code_banks/bank_81.asm,4736,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4739,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4754,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4757,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4768,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4771,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4782,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4785,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4800,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4803,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4818,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4821,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4836,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4839,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4854,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4857,LDA.W !tool_backpack
time_day_cycle,!year,src/code_banks/bank_81.asm,4860,LDA.L !year
time_day_cycle,!season,src/code_banks/bank_81.asm,4863,LDA.L !season
time_day_cycle,!day,src/code_banks/bank_81.asm,4867,LDA.L !day
tools_items,!tool_selected,src/code_banks/bank_81.asm,4904,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4907,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4918,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4921,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4932,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4935,LDA.W !tool_backpack
tools_items,!tool_selected,src/code_banks/bank_81.asm,4946,LDA.W !tool_selected
tools_items,!tool_backpack,src/code_banks/bank_81.asm,4949,LDA.W !tool_backpack
tools_items,!shed_items_row_1,src/code_banks/bank_81.asm,5255,"LDA.L !shed_items_row_1,X                      ;81B33A;7F1F00;"
tools_items,!shed_items_row_1,src/code_banks/bank_81.asm,5262,"LDA.L !shed_items_row_1,X                      ;81B346;7F1F00;"
stamina,!game_state,src/code_banks/bank_81.asm,5498,LDA.B !game_state                            ;81BFBD;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,5504,LDA.B !game_state
stamina,!player_action,src/code_banks/bank_81.asm,5511,LDA.B !player_action                            ;81BFD5;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,5517,LDA.B !game_state                            ;81BFDE;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,5523,CODE_81BFE8: LDA.B !player_action                            ;81BFE8;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5541,LDA.B !player_action                            ;81C004;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,5567,LDA.B !game_state                            ;81C065;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,5574,LDA.B !game_state                            ;81C071;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,5576,STA.B !game_state                            ;81C076;0000D2;
tools_items,!tool_backpack,src/code_banks/bank_81.asm,5581,LDA.W !tool_backpack                          ;81C07F;000923;
stamina,!player_action,src/code_banks/bank_81.asm,5594,STA.B !player_action                            ;81C09C;0000D4;
tools_items,!tool_selected,src/code_banks/bank_81.asm,5596,LDA.W !tool_selected                          ;81C0A0;000921;
tools_items,!tool_backpack,src/code_banks/bank_81.asm,5598,LDA.W !tool_backpack                          ;81C0A4;000923;
tools_items,!tool_selected,src/code_banks/bank_81.asm,5599,STA.W !tool_selected                          ;81C0A7;000921;
tools_items,!tool_backpack,src/code_banks/bank_81.asm,5601,STA.W !tool_backpack                          ;81C0AB;000923;
stamina,!player_action,src/code_banks/bank_81.asm,5619,STA.B !player_action                            ;81C0D4;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5665,STA.B !player_action                            ;81C141;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5693,STA.B !player_action                            ;81C183;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,5697,AND.B !game_state                            ;81C18D;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,5698,STA.B !game_state                            ;81C18F;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,5719,STA.B !player_action                            ;81C1C0;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5748,STA.B !player_action                            ;81C20C;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5763,STA.B !player_action                            ;81C22D;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5785,STA.B !player_action                            ;81C25E;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5800,STA.B !player_action                            ;81C27E;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5819,STA.B !player_action                            ;81C2AA;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5831,STA.B !player_action                            ;81C2C3;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5896,STA.B !player_action                            ;81C35F;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,5917,STA.B !player_action                            ;81C390;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,5923,LDA.B !game_state                            ;81C399;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,5930,LDA.B !game_state                            ;81C3A5;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,5932,STA.B !game_state                            ;81C3AA;0000D2;
tools_items,!tool_selected,src/code_banks/bank_81.asm,5937,LDA.W !tool_selected                          ;81C3B3;000921;
time_day_cycle,!hour,src/code_banks/bank_81.asm,5956,LDA.L !hour                        ;81C3DA;7F1F1C;
stamina,!player_action,src/code_banks/bank_81.asm,6094,STA.B !player_action                            ;81C4E7;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6100,LDA.B !game_state                            ;81C4F0;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6107,LDA.B !game_state                            ;81C4FC;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6109,STA.B !game_state                            ;81C501;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6118,STA.B !player_action                            ;81C515;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6124,LDA.B !game_state                            ;81C51E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6131,LDA.B !game_state                            ;81C52A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6133,STA.B !game_state                            ;81C52F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6157,AND.B !game_state                            ;81C560;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6158,STA.B !game_state                            ;81C562;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6160,LDA.B !game_state                            ;81C566;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6167,LDA.B !game_state                            ;81C572;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6181,STA.B !player_action                            ;81C58F;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6207,LDA.B !game_state                            ;81C5BF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6214,LDA.B !game_state                            ;81C5CB;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6221,LDA.B !game_state                            ;81C5D7;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6228,LDA.B !game_state                            ;81C5E3;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6235,LDA.B !game_state                            ;81C5EF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6315,AND.B !game_state                            ;81C678;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6316,STA.B !game_state                            ;81C67A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6318,LDA.B !game_state                            ;81C67E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6324,CODE_81C688: LDA.B !game_state                            ;81C688;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6330,CODE_81C692: LDA.B !game_state                            ;81C692;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6336,CODE_81C69C: LDA.B !game_state                            ;81C69C;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6414,STA.B !player_action                            ;81C72A;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6425,AND.B !game_state                            ;81C740;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6426,STA.B !game_state                            ;81C742;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6428,LDA.B !game_state                            ;81C746;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6431,LDA.B !game_state                            ;81C74D;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6437,CODE_81C757: LDA.B !game_state                            ;81C757;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6444,LDA.B !game_state                            ;81C763;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6450,CODE_81C76D: LDA.B !game_state                            ;81C76D;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6456,CODE_81C777: LDA.B !game_state                            ;81C777;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6462,CODE_81C781: LDA.B !game_state                            ;81C781;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6556,STA.B !player_action                            ;81C82F;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6567,AND.B !game_state                            ;81C845;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6568,STA.B !game_state                            ;81C847;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6578,STA.B !player_action                            ;81C85F;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6586,LDA.B !game_state                            ;81C86F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6593,LDA.B !game_state                            ;81C87B;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6595,STA.B !game_state                            ;81C880;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6597,LDA.B !game_state                            ;81C884;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6603,CODE_81C88E: LDA.B !game_state                            ;81C88E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6609,CODE_81C898: LDA.B !game_state                            ;81C898;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6682,LDA.B !game_state                            ;81C92D;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6711,STA.B !player_action                            ;81C966;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6715,AND.B !game_state                            ;81C970;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6716,STA.B !game_state                            ;81C972;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6730,AND.B !game_state                            ;81C98A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6731,STA.B !game_state                            ;81C98C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6737,LDA.B !game_state                            ;81C995;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6744,LDA.B !game_state                            ;81C9A1;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6746,STA.B !game_state                            ;81C9A6;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6761,STA.B !player_action                            ;81C9C9;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6763,LDA.B !game_state                            ;81C9CD;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6765,STA.B !game_state                            ;81C9D2;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,6767,LDA.W !item_on_hand                          ;81C9D6;00091D;
tools_items,!old_item_on_hand,src/code_banks/bank_81.asm,6768,STA.W !old_item_on_hand                          ;81C9D9;00091E;
stamina,!game_state,src/code_banks/bank_81.asm,6774,LDA.B !game_state                            ;81C9E3;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6781,LDA.B !game_state                            ;81C9EF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6783,STA.B !game_state                            ;81C9F4;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6804,STA.B !player_action                            ;81CA25;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6808,AND.B !game_state                            ;81CA2F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6809,STA.B !game_state                            ;81CA31;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6816,LDA.B !game_state                            ;81CA3C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6823,LDA.B !game_state                            ;81CA48;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6825,STA.B !game_state                            ;81CA4D;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6852,STA.B !player_action                            ;81CA85;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6856,AND.B !game_state                            ;81CA8F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6857,STA.B !game_state                            ;81CA91;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6863,STA.B !player_action                            ;81CA9B;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6867,AND.B !game_state                            ;81CAA5;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6868,STA.B !game_state                            ;81CAA7;0000D2;
stamina,!max_stamina,src/code_banks/bank_81.asm,6880,LDA.W !max_stamina                          ;81CAC1;000917;
stamina,!max_stamina,src/code_banks/bank_81.asm,6883,STA.W !max_stamina                          ;81CAC7;000917;
stamina,!player_action,src/code_banks/bank_81.asm,6886,STA.B !player_action                            ;81CACF;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6890,AND.B !game_state                            ;81CAD9;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6891,STA.B !game_state                            ;81CADB;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6923,LDA.B !game_state                            ;81CB1A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6930,LDA.B !game_state                            ;81CB26;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6932,STA.B !game_state                            ;81CB2B;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6946,STA.B !player_action                            ;81CB4A;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,6950,AND.B !game_state                            ;81CB54;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,6951,STA.B !game_state                            ;81CB56;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,6966,STA.B !player_action                            ;81CB72;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,6996,LDA.B !player_action                            ;81CBA2;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,7003,LDA.B !player_action                            ;81CBAE;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,7010,LDA.B !player_action                            ;81CBBA;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,7017,LDA.B !game_state                            ;81CBC6;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,7084,LDA.B !player_action                            ;81CC46;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,7091,LDA.B !player_action                            ;81CC52;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,7098,LDA.B !player_action                            ;81CC5E;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,7105,LDA.B !game_state                            ;81CC6A;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,7172,LDA.B !player_action                            ;81CCEA;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,7179,LDA.B !player_action                            ;81CCF6;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,7186,LDA.B !player_action                            ;81CD02;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,7193,LDA.B !game_state                            ;81CD0E;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,7260,LDA.B !player_action                            ;81CD8E;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,7267,LDA.B !player_action                            ;81CD9A;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,7274,LDA.B !player_action                            ;81CDA6;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,7281,LDA.B !game_state                            ;81CDB2;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,7642,AND.B !game_state                            ;81D05C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,7643,STA.B !game_state                            ;81D05E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,7651,"; flag in !game_state, triggers fatigue animation/action, and updates the"
stamina,!max_stamina,src/code_banks/bank_81.asm,7684,LDA.W !max_stamina
stamina,!current_stamina,src/code_banks/bank_81.asm,7688,LDA.W !current_stamina
stamina,!game_state,src/code_banks/bank_81.asm,7701,AND.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,7702,STA.B !game_state                             ;clears flag 8
stamina,!current_stamina,src/code_banks/bank_81.asm,7709,STZ.W !current_stamina
stamina,!game_state,src/code_banks/bank_81.asm,7711,LDA.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,7713,STA.B !game_state                             ;sets flag 8
stamina,!player_action,src/code_banks/bank_81.asm,7719,STA.B !player_action
stamina,!max_stamina,src/code_banks/bank_81.asm,7727,LDA.W !max_stamina
stamina,!current_stamina,src/code_banks/bank_81.asm,7728,STA.W !current_stamina
stamina,!game_state,src/code_banks/bank_81.asm,7732,AND.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,7733,STA.B !game_state                             ;clears flag 8
stamina,!current_stamina,src/code_banks/bank_81.asm,7738,LDA.W !current_stamina
stamina,!current_stamina,src/code_banks/bank_81.asm,7741,STA.W !current_stamina
stamina,!max_stamina,src/code_banks/bank_81.asm,7748,LDA.W !max_stamina
stamina,!current_stamina,src/code_banks/bank_81.asm,7751,CMP.W !current_stamina
stamina,!max_stamina,src/code_banks/bank_81.asm,7769,LDA.W !max_stamina
stamina,!current_stamina,src/code_banks/bank_81.asm,7777,+ CMP.W !current_stamina
stamina,!player_action,src/code_banks/bank_81.asm,7795,STA.B !player_action
time_day_cycle,!time_running,src/code_banks/bank_81.asm,7982,LDA.W !time_running
tools_items,!item_on_hand,src/code_banks/bank_81.asm,8094,STA.W !item_on_hand
stamina,!player_action,src/code_banks/bank_81.asm,8097,STA.B !player_action
stamina,!game_state,src/code_banks/bank_81.asm,8103,AND.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8104,STA.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8154,AND.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8155,STA.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8174,AND.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8175,STA.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8185,AND.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8186,STA.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8217,LDA.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8219,STA.B !game_state
time_day_cycle,!season,src/code_banks/bank_81.asm,8244,LDA.L !season
stamina,!game_state,src/code_banks/bank_81.asm,8282,AND.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8283,STA.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8287,AND.B !game_state
stamina,!game_state,src/code_banks/bank_81.asm,8288,STA.B !game_state
time_day_cycle,!time_running,src/code_banks/bank_81.asm,8350,LDA.W !time_running                          ;81D833;000973;
time_day_cycle,!time_running,src/code_banks/bank_81.asm,8352,STA.W !time_running                          ;81D838;000973;
stamina,!game_state,src/code_banks/bank_81.asm,8384,AND.B !game_state                            ;81D878;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8385,STA.B !game_state                            ;81D87A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8406,LDA.B !game_state                            ;81D8B0;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8408,STA.B !game_state                            ;81D8B5;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,8411,STA.B !player_action                            ;81D8BC;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,8429,STA.B !player_action                            ;81D8E3;0000D4;
time_day_cycle,!time_running,src/code_banks/bank_81.asm,8435,LDA.W !time_running                          ;81D8F2;000973;
time_day_cycle,!time_running,src/code_banks/bank_81.asm,8437,STA.W !time_running                          ;81D8F7;000973;
stamina,!game_state,src/code_banks/bank_81.asm,8446,LDA.B !game_state                            ;81D90C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8448,STA.B !game_state                            ;81D911;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,8451,STA.B !player_action                            ;81D918;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,8471,STA.B !player_action                            ;81D944;0000D4;
time_day_cycle,!time_running,src/code_banks/bank_81.asm,8484,LDA.W !time_running                          ;81D961;000973;
time_day_cycle,!time_running,src/code_banks/bank_81.asm,8486,STA.W !time_running                          ;81D966;000973;
stamina,!game_state,src/code_banks/bank_81.asm,8496,AND.B !game_state                            ;81D974;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8497,STA.B !game_state                            ;81D976;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8506,LDA.B !game_state                            ;81D986;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8508,STA.B !game_state                            ;81D98B;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,8511,STA.B !player_action                            ;81D992;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,8534,AND.B !game_state                            ;81D9C7;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8535,STA.B !game_state                            ;81D9C9;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8547,LDA.B !game_state                            ;81D9DD;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8549,STA.B !game_state                            ;81D9E2;0000D2;
time_day_cycle,!season,src/code_banks/bank_81.asm,8577,LDA.L !season                        ;81DA18;7F1F19;
stamina,!game_state,src/code_banks/bank_81.asm,8618,AND.B !game_state                            ;81DA71;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8619,STA.B !game_state                            ;81DA73;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8623,AND.B !game_state                            ;81DA7D;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8624,STA.B !game_state                            ;81DA7F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8636,LDA.B !game_state                            ;81DA93;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8638,STA.B !game_state                            ;81DA98;0000D2;
time_day_cycle,!season,src/code_banks/bank_81.asm,8666,LDA.L !season                        ;81DACE;7F1F19;
stamina,!game_state,src/code_banks/bank_81.asm,8707,AND.B !game_state                            ;81DB27;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8708,STA.B !game_state                            ;81DB29;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8712,AND.B !game_state                            ;81DB33;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8713,STA.B !game_state                            ;81DB35;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8757,AND.B !game_state                            ;81DB8C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8758,STA.B !game_state                            ;81DB8E;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,8779,STA.W !item_on_hand                          ;81DBB5;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,8782,STA.B !player_action                            ;81DBBD;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,8787,AND.B !game_state                            ;81DBC7;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8788,STA.B !game_state                            ;81DBC9;0000D2;
time_day_cycle,!season,src/code_banks/bank_81.asm,8848,LDA.L !season                        ;81DC2F;7F1F19;
stamina,!game_state,src/code_banks/bank_81.asm,8863,AND.B !game_state                            ;81DC52;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8864,STA.B !game_state                            ;81DC54;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8932,AND.B !game_state                            ;81DCC9;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8933,STA.B !game_state                            ;81DCCB;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,8944,STA.W !item_on_hand                          ;81DCDC;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,8947,STA.B !player_action                            ;81DCE4;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,8951,AND.B !game_state                            ;81DCEE;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8952,STA.B !game_state                            ;81DCF0;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,8962,STA.W !item_on_hand                          ;81DD01;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,8965,STA.B !player_action                            ;81DD09;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,8969,AND.B !game_state                            ;81DD13;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8970,STA.B !game_state                            ;81DD15;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,8980,STA.W !item_on_hand                          ;81DD26;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,8983,STA.B !player_action                            ;81DD2E;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,8987,AND.B !game_state                            ;81DD38;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,8988,STA.B !game_state                            ;81DD3A;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,8998,STA.W !item_on_hand                          ;81DD4B;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9001,STA.B !player_action                            ;81DD53;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9005,AND.B !game_state                            ;81DD5D;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9006,STA.B !game_state                            ;81DD5F;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9016,STA.W !item_on_hand                          ;81DD70;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9019,STA.B !player_action                            ;81DD78;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9023,AND.B !game_state                            ;81DD82;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9024,STA.B !game_state                            ;81DD84;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9034,STA.W !item_on_hand                          ;81DD95;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9037,STA.B !player_action                            ;81DD9D;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9041,AND.B !game_state                            ;81DDA7;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9042,STA.B !game_state                            ;81DDA9;0000D2;
