group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview,pass88_precision_tier,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass88_evidence,pass89_final_name_candidate,pass89_candidate_status,pass89_confirmation_level,pass89_manual_confirmation_action,pass89_manual_prototype_key,pass89_final_alias_line,pass90_confirmation_bucket,pass90_closed_or_pending,pass90_review_scope,pass90_priority,pass90_recommended_next_action,pass90_confirmation_unit_key,pass91_exact_domain_status,pass91_final_exact_area_name,pass91_final_confirmation_state,pass91_closure_reason,pass91_remaining_review_scope,pass92_visual_lane_status,pass92_final_visual_area_name,pass92_final_confirmation_state,pass92_closure_reason,pass92_remaining_review_scope,pass93_structural_role_status,pass93_final_structural_area_name,pass93_final_confirmation_state,pass93_closure_reason,pass93_remaining_review_scope,pass94_script_control_branch_status,pass94_final_script_control_branch_name,pass94_final_confirmation_state,pass94_closure_reason,pass94_optional_refinement_lane,pass94_remaining_review_scope
$20,0,$B49E51,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry000_MolePickupEventCluster_ToolInteraction,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry000_MolePickupEventCluster_ToolInteraction,MolePickupEventCluster_ScriptControlEntry_Entry000,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49E51 => MolePickupEventCluster_ScriptControlEntry_Entry000,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry000,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry000,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry000_TargetB49E51,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,1,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry001_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry001_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry001,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry001,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry001,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry001,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry001_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,2,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry002_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry002_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry002,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry002,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry002,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry002,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry002_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,3,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry003_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry003_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry003,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry003,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry003,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry003,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry003_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,4,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry004_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry004_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry004,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry004,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry004,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry004,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry004_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,5,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry005_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry005_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry005,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry005,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry005,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry005,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry005_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,6,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry006_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry006_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry006,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry006,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry006,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry006,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry006_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,7,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry007_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry007_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry007,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry007,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry007,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry007,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry007_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,8,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry008_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry008_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry008,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry008,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry008,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry008,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry008_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,9,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry009_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry009_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry009,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry009,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry009,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry009,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry009_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,10,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry010_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry010_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry010,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry010,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry010,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry010,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry010_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,11,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry011_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry011_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry011,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry011,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry011,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry011,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry011_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,12,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry012_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry012_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry012,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry012,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry012,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry012,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry012_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,13,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry013_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry013_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry013,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry013,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry013,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry013,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry013_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
$20,14,$B49F13,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G20_Entry014_MolePickupEventCluster_MolePickup,MolePickupEventCluster,npc_family_romance,script_control_or_table_entry,,,PickupMole() ; UnknownOpcode_$9F(),structural_owner_lane,MolePickupEventCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$20;group_name=MolePickupEventCluster;alias=EventScript_G20_Entry014_MolePickupEventCluster_MolePickup,MolePickupEventCluster_ScriptControlEntry_Entry014,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,$B49F13 => MolePickupEventCluster_ScriptControlEntry_Entry014,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,verify_eve_specific_branch_by_text_or_schedule_table,structural::MolePickupEventCluster::ScriptControlEntry,pending_structural_exact_name,MolePickupEventCluster_ScriptControlEntry_Entry014,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,pending_exact_script_control_or_dialogue_name,MolePickupEventCluster_ScriptControlEntry_Entry014,pending,needs exact script-control/dialogue branch identity,resolve exact NPC/family/romance/cutscene script-control branch,closed_exact_script_control_matrix_row,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry014_TargetB49F13,closed,remaining family/romance script-control branch accepted as exact EventScript matrix-row identity; optional speaker/cutscene naming is separated,optional_exact_eve_context,none_for_eventscript_entry_layer
