group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview
$04,11,$B3CC71,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G04_Entry011_FamilyRomanceWeatherDialogueMatrixB_StructuralPayload,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$91()
$04,12,$B3CC71,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G04_Entry012_FamilyRomanceWeatherDialogueMatrixB_StructuralPayload,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$91()
$04,13,$B3CC71,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G04_Entry013_FamilyRomanceWeatherDialogueMatrixB_StructuralPayload,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$91()
$04,14,$B3CC71,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G04_Entry014_FamilyRomanceWeatherDialogueMatrixB_StructuralPayload,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$91()
$04,15,$B3CC71,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G04_Entry015_FamilyRomanceWeatherDialogueMatrixB_StructuralPayload,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$91()
$05,0,$B3CC91,Eve,bachelorette_exact,direct_named_text,Eve:regex,17,0056 0069 0077 01C9 01FB 0200 03B8 03BB 03BC 03DD 03DE 03E2 03F6 03FD,Text_056_Dialog_UlpSooooGreatShesOut|Text_069_Dialog_YeahWelcomeMakeYourselfatHome|Text_077_Romance_KnowMoneyImportantButMost|Text_1C9_Dialog_GivingWrongPerson|Text_1FB_Sign_WhoEveSayGrandfatherWas|Text_200_Dialog_Thank|Text_3B8_Dialog_Want|Text_3BB_Dialog_TakeKindofStuff|Text_3BC_Dialog_GiveMe|Text_3DD_Romance_CustomersDifferentMonthlySomePeople|Text_3DE_Romance_HowsEveDoingBusinessHas|Text_3E2_Dialog_MarriageWonderfulBravelyAskMarry|Text_3F6_Dialog_WasGoodYearTryBest|Text_3FD_Weather_LastJuiceDrinkSeeingSnow,Hey: you are giving it to a wrong person. || What? Do you give it to me? || What? I can't take this kindof stuff.,EventScript_G05_Entry000_EveChildWeatherForecast,EveFamilyRomanceDialogueSet,npc_family_romance,dialogue_textbox_flow,,,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3CCDB) ; StartNestedScriptSlot(slot=$02, target=$B3CD7C) ; StartNestedScriptSlot(slot=$03, target=$B3CDB6) ; StartNestedScriptSlot(slot=$04, target=$B3CE2C) ; StartNestedScriptSlot(slot=$05, target=$B3CE8C) ; StartNestedScriptSlot(slot=$06, target=$B3CF69) ; StartNestedScriptSlot(slot=$07, target=$B3D04A) ; StartNestedScriptSlot(slot=$08, target=$B3D10A) ; Jump(target=$B3CCBB) ; ..."
$05,1,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry001_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,2,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry002_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,3,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry003_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,4,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry004_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,5,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry005_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,6,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry006_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,7,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry007_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,8,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry008_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,9,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry009_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,10,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry010_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,11,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry011_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,12,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry012_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,13,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry013_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,14,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry014_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$05,15,$B3D447,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G05_Entry015_EveFamilyRomanceDialogueSet_StructuralPayload,EveFamilyRomanceDialogueSet,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$67()
$06,0,$B3D467,ChurchPriest,church_priest,direct_location_or_role_text,ChurchPriest:church;WeatherFarmWarning:weather,16,0153 0154 0155 0161 0174 0200 0212 03B0 03B5 03B8 03B9 0400 0401 043D,Text_153_Dialog_GoodLordWhatsHappeningPlace|Text_154_Weather_SayHurricaneComingTomorrow|Text_155_Dialog_WindBlowingHarderMakesMe|Text_161_Weather_ThankGodWasOnlySlight|Text_174_Dialog_HaventThoughtAboutitYet|Text_200_Dialog_Thank|Text_212_Dialog_WowThanksLotMmmmSmells|Text_3B0_Dialog_ThThank|Text_3B5_Dialog_GladGivingMeNeatPresent|Text_3B8_Dialog_Want|Text_3B9_Dialog_Trouble|Text_400_Dialog_AhMrEdFieldAndmeadow|Text_401_Dialog_ImportantHumanOvercomeDifficulties|Text_43D_Weather_ThankButAnsweryouRightNow,Thank you. || I don't want it. || Good Lord: what's happening here? Hey: Is your place alright?,EventScript_G06_Entry000_EveChurchWeatherForecast,EveWeatherLivestockDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,,,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D48E) ; StartNestedScriptSlot(slot=$02, target=$B3D4D0) ; Jump(target=$B3D479) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D473) ; JumpIfFlagSet(mem=$7F1F66, bit=$00, target=$B3D48B) ; JumpIfFlagSet(mem=$7F1F6A, bit=$0C, target=$B3D48B) ; StartNestedScriptSlot(slot=$03, target=$B3D50B) ; Jump(target=$B3D473) ; ..."
$06,1,$B3D59D,ChurchPriest,church_priest,direct_location_or_role_text,ChurchPriest:pray;WeatherFarmWarning:weather,4,015A 016F 0200 03B0,Text_15A_Weather_YoudBetterPrayGodDamage|Text_16F_Dialog_WasPrettySurprised|Text_200_Dialog_Thank|Text_3B0_Dialog_ThThank,Thank you. || ......Th-thank you. || You'd better pray to God that there is no damage fromthe hurricane. Trust me.,EventScript_G06_Entry001_EveWeatherForecastWeather,EveWeatherLivestockDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | GOBJ_cow_livestock_0068_Frames7_Gfx88 | GOBJ_cow_livestock_00E8_Frames2_Gfx88,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D5A8) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D5A2) ; SpawnOrMoveCCObject(x=$0068, y=$00E8, visual=$8354, mode=$00) ; SetCCObjectParam4(a=$CE, ptr=$B8D5, d=$D5) ; Jump(target=$B3D5B0) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3D5C7) ; StartTextBox(text_id=$0200, mode=$00) ; Jump(target=$B3D5B0) ; ..."
$06,2,$B3D5E3,AnimalLivestock,animal_livestock,direct_animal_text,AnimalLivestock:livestock;WeatherFarmWarning:weather,12,0158 0159 0163 016B 0178 0200 0212 03B1 03B2 03B9 043F,Text_158_Weather_WindBlowingHarderNowLike|Text_159_Weather_RainButHurricaneBecauseBlows|Text_163_Romance_GladEverybodyFine|Text_16B_Dialog_WasSurprisedRanchAlright|Text_178_Dialog_AfraidTooEarly|Text_200_Dialog_Thank|Text_212_Dialog_WowThanksLotMmmmSmells|Text_3B1_Dialog_PickUpHerbsWithoutThinking|Text_3B2_Dialog_ThankLooksDelicious|Text_3B9_Dialog_Trouble|Text_43F_Weather_UummmAnswerNowIfSunny,Thank you. || I could be in trouble. || The wind is blowing harder now. I don't like hurricanes.,EventScript_G06_Entry002_EveLivestockRanchLivestock,EveWeatherLivestockDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | RuntimeCCState_cow_livestock_7F1F | GOBJ_dog_pet_0028_Frames10_Gfx88,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D606) ; Jump(target=$B3D5F1) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D5EB) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3D603) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3D603) ; StartNestedScriptSlot(slot=$02, target=$B3D641) ; Jump(target=$B3D5EB) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$83FC, mode=$02) ; ..."
$06,3,$B3D6CF,WeatherFarmWarning,weather_farm_warning,direct_weather_text,WeatherFarmWarning:weather,12,0049 0156 0157 0162 016F 0176 0200 0212 03B2 03B4 043E,Text_049_Dialog_Entry|Text_156_Weather_SkyLooksThreateningProbablyHave|Text_157_Weather_KnowButGetExcitedSomething|Text_162_Weather_ThinkPreciousWeatherCockWas|Text_16F_Dialog_WasPrettySurprised|Text_176_Dialog_YoureKidding|Text_200_Dialog_Thank|Text_212_Dialog_WowThanksLotMmmmSmells|Text_3B2_Dialog_ThankLooksDelicious|Text_3B4_Dialog_PlayingNastyTrickMe|Text_43E_Weather_SoundsGoodButNowiSunny,Thank you. || .... || Oh well: the sky looks threatening. We'll probably have a hurricane tomorrow.,EventScript_G06_Entry003_EveWeatherForecastWeather,EveWeatherLivestockDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,contextual_resolved_no_low_manual_refs,GOBJ_cow_livestock_0001_Frames5_Gfx88 | RuntimeCCState_cow_livestock_7F1F | GOBJ_dog_pet_0028_Frames10_Gfx88,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D6EB) ; Jump(target=$B3D6DD) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D6D7) ; JumpIfFlagSet(mem=$7F1F66, bit=$01, target=$B3D6E8) ; StartNestedScriptSlot(slot=$02, target=$B3D726) ; Jump(target=$B3D6D7) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$8318, mode=$00) ; SetCCObjectParam4(a=$11, ptr=$FBD7, d=$D6) ; ..."
$06,4,$B3D7C9,AnimalLivestock,animal_livestock,direct_animal_text,AnimalLivestock:livestock;WeatherFarmWarning:weather,15,0051 0158 015E 0164 017A 01DA 0200 0212 03B2 03B3 03BB 03BC 0402 0440,Text_051_Dialog_HowdyYoungBoysWhatsUp|Text_158_Weather_WindBlowingHarderNowLike|Text_15E_Weather_HangingAroundKnowHurricaneComing|Text_164_Dialog_RanchAlright|Text_17A_Dialog_AllTooSuddenKnow|Text_1DA_Dialog_LikeSmellMuch|Text_200_Dialog_Thank|Text_212_Dialog_WowThanksLotMmmmSmells|Text_3B2_Dialog_ThankLooksDelicious|Text_3B3_Dialog_ThankNowBakeCake|Text_3BB_Dialog_TakeKindofStuff|Text_3BC_Dialog_GiveMe|Text_402_Dialog_SuchHardTimeHadBut|Text_440_Weather_AhSorryButAnswerYouright,Thank you. || What? I can't take this kindof stuff. || What are you hanging around here for? Don't you know a hurricane is coming?,EventScript_G06_Entry004_EveLivestockRanchLivestock,EveWeatherLivestockDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,,,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D805) ; JumpIfFlagSet(mem=$7F1F6C, bit=$02, target=$B3D7E9) ; JumpIfFlagSet(mem=$7F1F6C, bit=$03, target=$B3D7E9) ; StartNestedScriptSlot(slot=$03, target=$B3D7F7) ; Jump(target=$B3D7E9) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D7E3) ; JumpIfFlagSet(mem=$7F1F66, bit=$03, target=$B3D7F4) ; StartNestedScriptSlot(slot=$02, target=$B3D85E) ; ..."
$06,5,$B3D90E,WeatherFarmWarning,weather_farm_warning,direct_weather_text,WeatherFarmWarning:weather,8,0154 015E 0168 0200 03BA 03BB 0403,Text_154_Weather_SayHurricaneComingTomorrow|Text_15E_Weather_HangingAroundKnowHurricaneComing|Text_168_Dialog_YoudBetterInspect|Text_200_Dialog_Thank|Text_3BA_Dialog_WhatIsThis|Text_3BB_Dialog_TakeKindofStuff|Text_403_Dialog_VitalityImportantMenWorkOutside,Thank you. || What? I can't take this kindof stuff. || What are you hanging around here for? Don't you know a hurricane is coming?,EventScript_G06_Entry005_EveWeatherForecastWeather,EveWeatherLivestockDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | GOBJ_dog_pet_0088_Frames17_Gfx88 | GOBJ_general_livestock_0050_Frames9_Gfx88,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D91D) ; StartNestedScriptSlot(slot=$02, target=$B3D958) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D917) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectParam4(a=$43, ptr=$2DD9, d=$D9) ; Jump(target=$B3D925) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3D93C) ; StartTextBox(text_id=$0200, mode=$00) ; ..."
$06,6,$B3D99B,BabyChildFamily,family_child,direct_named_family_text,BabyChildFamily:child;AnimalLivestock:cow;WeatherFarmWarning:weather,6,015B 015C 015D 016C 0200 03BB,Text_15B_Weather_SonHurricaneGettingNearHave|Text_15C_Romance_KnowEvenIfYoung|Text_15D_Dialog_IdiotDoingGoHomePut|Text_16C_Weather_CowsSimpleKeepOutGround|Text_200_Dialog_Thank|Text_3BB_Dialog_TakeKindofStuff,Thank you. || What? I can't take this kindof stuff. || Hey:son:the hurricane is getting near. Have you put your livestock in the pen? Sure I Forg,EventScript_G06_Entry006_EveLivestockChild,EveWeatherLivestockDialogueMatrix,animal_cow_livestock,dialogue_textbox_flow,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | GOBJ_cow_livestock_00E8_Frames2_Gfx88 | GOBJ_cow_livestock_009C_Frames3_Gfx88,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D9A6) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D9A0) ; SpawnOrMoveCCObject(x=$00E8, y=$009C, visual=$8378, mode=$03) ; SetCCObjectParam4(a=$CC, ptr=$B6D9, d=$D9) ; Jump(target=$B3D9AE) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3D9C5) ; StartTextBox(text_id=$0200, mode=$00) ; Jump(target=$B3D9AE) ; ..."
$06,7,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry007_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$06,8,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry008_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$06,9,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry009_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$06,10,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry010_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$06,11,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry011_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$06,12,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry012_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$06,13,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry013_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$06,14,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry014_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$06,15,$B3D9F7,WeatherFarmWarning,farm_crop_weather,domain_inferred,domain:weather,0,,,,EventScript_G06_Entry015_EveWeatherLivestockDialogueMatrix_StructuralPayload,EveWeatherLivestockDialogueMatrix,animal_livestock_general,script_control_or_table_entry,,,GetRNG(value=$DA) ; UnknownOpcode_$72()
$07,0,$B3DA17,Maria,bachelorette_exact,direct_named_text,Maria:regex,20,003F 0174 01C6 01C9 01CD 01CE 0200 02AD 02AE 02AF 0393 039A 03B2 03B5 03EC 03ED 03F8 043D,Text_03F_Dialog_ThinkBadThingsIfDiscovered|Text_174_Dialog_HaventThoughtAboutitYet|Text_1C6_Romance_SillyMarried|Text_1C9_Dialog_GivingWrongPerson|Text_1CD_Romance_MariaDadWasWrongCome|Text_1CE_Romance_UsuallyQuietGirlButReason|Text_200_Dialog_Thank|Text_2AD_Animal_StarNightFestivalSupposedPray|Text_2AE_Dialog_LookSkyItllBeautifulTomorrow|Text_2AF_Church_GoingPlayOrganChurch|Text_393_Sign_MountainTopMysteriousPlaceRecommend|Text_39A_Dialog_WarmUpBodyCatchCold|Text_3B2_Dialog_ThankLooksDelicious|Text_3B5_Dialog_GladGivingMeNeatPresent|Text_3EC_Dialog_YearComingClose|Text_3ED_Dialog_HappyLiveHealthWholeYear|Text_3F8_Romance_YearClosingSoonWishBecome|Text_43D_Weather_ThankButAnsweryouRightNow,Thank you. || Hey: you are giving it to a wrong person. || The mountain top is a mysterious place. I recommend you plant a different seed over there ,EventScript_G07_Entry000_MariaEveChurch,MountainWeatherRomanceDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,,,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DA3E) ; StartNestedScriptSlot(slot=$02, target=$B3DA96) ; Jump(target=$B3DA29) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DA23) ; JumpIfFlagSet(mem=$7F1F66, bit=$00, target=$B3DA3B) ; JumpIfFlagSet(mem=$7F1F6A, bit=$0C, target=$B3DA3B) ; StartNestedScriptSlot(slot=$03, target=$B3DAEE) ; Jump(target=$B3DA23) ; ..."
$07,1,$B3DB72,Maria,bachelorette_exact,direct_named_text,Maria:regex;Eve:regex,6,01CF 01E0 0200 0397 03F0 0405,Text_1CF_Romance_SeemsMariaFatherArguedOver|Text_1E0_Animal_TraditionAreaCalledBlueFeather|Text_200_Dialog_Thank|Text_397_Dialog_DayLikeTodayGoodTothink|Text_3F0_Dialog_SpringNewYearAreaSt|Text_405_Church_EverybodyComeChurchPrayTomorrow,"Thank you. || That's a tradition in this area called ""Blue feather ofhappiness."" Use it when you make a  || Day like today: it's good tothink of your life a little seriously. ...Oh no: I shouldn't d",EventScript_G07_Entry001_MariaEveChurch,MountainWeatherRomanceDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,contextual_resolved_no_low_manual_refs,GOBJ_cow_livestock_0001_Frames5_Gfx88 | GOBJ_cow_livestock_0068_Frames7_Gfx88 | GOBJ_cow_livestock_00E8_Frames2_Gfx88,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DB7D) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DB77) ; SpawnOrMoveCCObject(x=$0068, y=$00E8, visual=$8354, mode=$00) ; SetCCObjectAndJump(target=$B3DB97) ; SetCCObjectParam4(a=$9E, ptr=$90DB, d=$DB) ; Jump(target=$B3DB85) ; StartTextBox(text_id=$0200, mode=$00) ; Jump(target=$B3DB85) ; ..."
$07,2,$B3DBD5,WifeFamilyRoutine,wife_family,direct_family_role_text,WifeFamilyRoutine:married;BlueFeatherMarriageProposal:marriage;GeneralStoreShopkeeper:shop;AnimalLivestock:animal;WeatherFarmWarning:weather;ShippingStatus:shipping;BookcaseSignManual:sign,13,0178 01C6 0200 0212 02AE 02B1 0394 039C 03B2 03EF 03FA 043F,Text_178_Dialog_AfraidTooEarly|Text_1C6_Romance_SillyMarried|Text_200_Dialog_Thank|Text_212_Dialog_WowThanksLotMmmmSmells|Text_2AE_Dialog_LookSkyItllBeautifulTomorrow|Text_2B1_Dialog_SayGoingNearestplaceStars|Text_394_Animal_SaidHappyFlowerBloomsEat|Text_39C_Sign_WinterMakeSomeFlowersDecorate|Text_3B2_Dialog_ThankLooksDelicious|Text_3EF_Manual_SpringFinallyReturningSellSeeds|Text_3FA_Weather_SmellDirtGettingStrongerAs|Text_43F_Weather_UummmAnswerNowIfSunny,Thank you. || Don't be silly:I'm married. || It is said that a happy flower blooms when you eat aberry of Power Tree. It won't even die,EventScript_G07_Entry002_EveShippingWeatherForecast,MountainWeatherRomanceDialogueMatrix,animal_livestock_general,dialogue_textbox_flow,contextual_resolved_no_low_manual_refs,GOBJ_cow_livestock_0001_Frames5_Gfx88 | RuntimeCCState_cow_livestock_7F1F | GOBJ_dog_pet_0028_Frames10_Gfx88,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DBF8) ; Jump(target=$B3DBE3) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DBDD) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3DBF5) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3DBF5) ; StartNestedScriptSlot(slot=$02, target=$B3DC4A) ; Jump(target=$B3DBDD) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$83FC, mode=$02) ; ..."
$07,3,$B3DCD1,Ann,bachelorette_exact,direct_named_text,Ann:regex,13,0079 0176 01CA 01DC 01DE 0200 02B0 039B 03B2 03EE 03F9 043E,Text_079_Weather_FencesEasyBreakAfterRain|Text_176_Dialog_YoureKidding|Text_1CA_Romance_HaveGiveGirlLoveGirl|Text_1DC_Weather_MadeWeatherCockFormyWife|Text_1DE_Dialog_FindAha|Text_200_Dialog_Thank|Text_2B0_Dialog_TomorrowHehHehGoingWonderful|Text_39B_Dialog_ColdOutsideHaveFireplaceInthe|Text_3B2_Dialog_ThankLooksDelicious|Text_3EE_Dialog_PickTargetFornextYear|Text_3F9_Romance_YearEndingDevelopCompleteGreat|Text_43E_Weather_SoundsGoodButNowiSunny,Thank you. || You have to give it to the girl you love: OK? To the girl you want to marry. || Fences are easy to break after rain and snow. Please make new fences afterknocking the bro,EventScript_G07_Entry003_AnnEveWife,MountainWeatherRomanceDialogueMatrix,npc_family_romance,dialogue_textbox_flow,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | RuntimeCCState_cow_livestock_7F1F | GOBJ_dog_pet_0028_Frames10_Gfx88,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DCED) ; Jump(target=$B3DCDF) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DCD9) ; JumpIfFlagSet(mem=$7F1F66, bit=$01, target=$B3DCEA) ; StartNestedScriptSlot(slot=$02, target=$B3DD3F) ; Jump(target=$B3DCD9) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$8318, mode=$02) ; SetCCObjectAndJump(target=$B3DD07) ; ..."
