group,entry,target,pass81_entry_alias,alias_tier,confidence,group_semantic_name,group_category,first_opcode,first_name,classes,commands,stop_reason,reason,pseudocode_preview
$07,5,$B3DF0F,EventScript_G07_Entry005_MariaEveWeather,direct_text_anchor,high_text_named,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:19 dialog_text:11 cc_state_object:10 conditional:5 screen_transition:1,46,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DF1E) ; StartNestedScriptSlot(slot=$02, target=$B3DF92) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DF18) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectAndJump(target=$B3DF38) ; SetCCObjectParam4(a=$43, ptr=$31DF, d=$DF) ; Jump(target=$B3DF26) ; StartTextBox(text_id=$0200, mode=$00) ; ..."
$07,6,$B3DFCE,EventScript_G07_Entry006_EveEllenLivestock,direct_text_anchor,high_text_named,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:10 cc_state_object:8 dialog_text:5 conditional:2 screen_transition:1,26,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DFD9) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DFD3) ; SpawnOrMoveCCObject(x=$00E8, y=$0098, visual=$836C, mode=$03) ; SetCCObjectAndJump(target=$B3DFF7) ; SetCCObjectParam4(a=$02, ptr=$ECE0, d=$DF) ; Jump(target=$B3DFE1) ; StartTextBox(text_id=$0200, mode=$00) ; SetCCObjectParam(param=$02AF, value=$00) ; ..."
$07,7,$B3E037,EventScript_G07_Entry007_EveWeather,direct_text_anchor,high_text_named,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:11 dialog_text:4 cc_state_object:3 screen_transition:1 conditional:1,20,stop_or_wait_opcode_$10,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E083) ; StartNestedScriptSlot(slot=$02, target=$B3E046) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E040) ; SpawnOrMoveCCObject(x=$0058, y=$00B8, visual=$8234, mode=$00) ; SetCCObjectAndJump(target=$B3E060) ; SetCCObjectParam4(a=$67, ptr=$59E0, d=$E0) ; Jump(target=$B3E04E) ; StartTextBox(text_id=$03BC, mode=$00) ; ..."
$07,8,$B3E0BF,EventScript_G07_Entry008_MountainWeatherRomanceDialogueMatrix_StructuralPayload,group_semantic_structural,medium_high_structural,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$DF,UnknownOpcode_DF,unknown:1,1,unknown_opcode_$DF,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$DF()
$07,9,$B3E0BF,EventScript_G07_Entry009_MountainWeatherRomanceDialogueMatrix_StructuralPayload,group_semantic_structural,medium_high_structural,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$DF,UnknownOpcode_DF,unknown:1,1,unknown_opcode_$DF,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$DF()
$07,10,$B3E0BF,EventScript_G07_Entry010_MountainWeatherRomanceDialogueMatrix_StructuralPayload,group_semantic_structural,medium_high_structural,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$DF,UnknownOpcode_DF,unknown:1,1,unknown_opcode_$DF,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$DF()
$07,11,$B3E0BF,EventScript_G07_Entry011_MountainWeatherRomanceDialogueMatrix_StructuralPayload,group_semantic_structural,medium_high_structural,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$DF,UnknownOpcode_DF,unknown:1,1,unknown_opcode_$DF,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$DF()
$07,12,$B3E0BF,EventScript_G07_Entry012_MountainWeatherRomanceDialogueMatrix_StructuralPayload,group_semantic_structural,medium_high_structural,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$DF,UnknownOpcode_DF,unknown:1,1,unknown_opcode_$DF,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$DF()
$07,13,$B3E0BF,EventScript_G07_Entry013_MountainWeatherRomanceDialogueMatrix_StructuralPayload,group_semantic_structural,medium_high_structural,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$DF,UnknownOpcode_DF,unknown:1,1,unknown_opcode_$DF,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$DF()
$07,14,$B3E0BF,EventScript_G07_Entry014_MountainWeatherRomanceDialogueMatrix_StructuralPayload,group_semantic_structural,medium_high_structural,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$DF,UnknownOpcode_DF,unknown:1,1,unknown_opcode_$DF,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$DF()
$07,15,$B3E0BF,EventScript_G07_Entry015_MountainWeatherRomanceDialogueMatrix_StructuralPayload,group_semantic_structural,medium_high_structural,MountainWeatherRomanceDialogueMatrix,dialog_anchor,$DF,UnknownOpcode_DF,unknown:1,1,unknown_opcode_$DF,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$DF()
$08,0,$B3E0DF,EventScript_G08_Entry000_EveLivestockChurch,direct_text_anchor,high_text_named,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:20 dialog_text:11 conditional:10 cc_state_object:8 screen_transition:1,50,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E102) ; Jump(target=$B3E0ED) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E0E7) ; JumpIfFlagSet(mem=$7F1F66, bit=$00, target=$B3E0FF) ; JumpIfFlagSet(mem=$7F1F6A, bit=$0C, target=$B3E0FF) ; StartNestedScriptSlot(slot=$02, target=$B3E12F) ; Jump(target=$B3E0E7) ; SpawnOrMoveCCObject(x=$0188, y=$00A0, visual=$83F0, mode=$00) ; ..."
$08,1,$B3E1C9,EventScript_G08_Entry001_EveRomance,direct_text_anchor,high_text_named,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:12 dialog_text:6 cc_state_object:4 conditional:2 screen_transition:1,25,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E1D8) ; StartNestedScriptSlot(slot=$02, target=$B3E205) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E1D2) ; SpawnOrMoveCCObject(x=$0068, y=$00E8, visual=$8354, mode=$02) ; SetCCObjectParam4(a=$FE, ptr=$E8E1, d=$E1) ; Jump(target=$B3E1E0) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3E1F7) ; StartTextBox(text_id=$0200, mode=$00) ; ..."
$08,2,$B3E232,EventScript_G08_Entry002_EveLivestockRanchLivestock,direct_text_anchor,high_text_named,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:21 dialog_text:11 conditional:10 cc_state_object:8 screen_transition:1,51,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E255) ; Jump(target=$B3E240) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E23A) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3E252) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3E252) ; StartNestedScriptSlot(slot=$02, target=$B3E282) ; Jump(target=$B3E23A) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$83FC, mode=$02) ; ..."
$08,3,$B3E31F,EventScript_G08_Entry003_EveWeatherForecastWeather,direct_text_anchor,high_text_named,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:21 dialog_text:11 conditional:10 cc_state_object:9 screen_transition:1,52,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E33B) ; Jump(target=$B3E32D) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E327) ; JumpIfFlagSet(mem=$7F1F66, bit=$01, target=$B3E338) ; StartNestedScriptSlot(slot=$02, target=$B3E368) ; Jump(target=$B3E327) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$8318, mode=$02) ; SetCCObjectParam4(a=$61, ptr=$4BE3, d=$E3) ; ..."
$08,4,$B3E413,EventScript_G08_Entry004_EveLivestockWeatherForecast,direct_text_anchor,high_text_named,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:25 dialog_text:11 cc_state_object:7 conditional:6 screen_transition:1,50,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E453) ; StartNestedScriptSlot(slot=$02, target=$B3E483) ; JumpIfFlagSet(mem=$7F1F6C, bit=$02, target=$B3E437) ; JumpIfFlagSet(mem=$7F1F6C, bit=$03, target=$B3E437) ; StartNestedScriptSlot(slot=$04, target=$B3E445) ; Jump(target=$B3E437) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E431) ; JumpIfFlagSet(mem=$7F1F66, bit=$03, target=$B3E442) ; ..."
$08,5,$B3E4ED,EventScript_G08_Entry005_Eve,direct_text_anchor,high_text_named,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:13 dialog_text:6 cc_state_object:4 conditional:3 screen_transition:2,28,stop_or_wait_opcode_$10,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E4FE) ; StartNestedScriptSlot(slot=$02, target=$B3E52B) ; ScreenFadeIn(param=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E4F8) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectParam4(a=$24, ptr=$0EE5, d=$E5) ; Jump(target=$B3E506) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3E51D) ; ..."
$08,6,$B3E560,EventScript_G08_Entry006_EveLivestockCow,direct_text_anchor,high_text_named,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:7 dialog_text:3 screen_transition:2 cc_state_object:2 conditional:1,15,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E56D) ; ScreenFadeIn(param=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E567) ; SpawnOrMoveCCObject(x=$00E8, y=$009C, visual=$836C, mode=$03) ; SetCCObjectParam4(a=$93, ptr=$7DE5, d=$E5) ; Jump(target=$B3E575) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3E58C) ; StartTextBox(text_id=$0200, mode=$00) ; ..."
$08,7,$B3E59A,EventScript_G08_Entry007_EveEventDialogSign,direct_text_anchor,high_text_named,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$11,ChangeGameState2,script_control:12 dialog_text:6 cc_state_object:4 conditional:2 screen_transition:1,25,next_entry_boundary,Preserved Pass79 direct-dialog alias built from resolved Text IDs.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E5D6) ; StartNestedScriptSlot(slot=$02, target=$B3E5A9) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E5A3) ; SpawnOrMoveCCObject(x=$0058, y=$00B8, visual=$8234, mode=$00) ; SetCCObjectParam4(a=$CF, ptr=$B9E5, d=$E5) ; Jump(target=$B3E5B1) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3E5C8) ; StartTextBox(text_id=$03BC, mode=$00) ; ..."
$08,8,$B3E603,EventScript_G08_Entry008_GeneralNpcWeatherFamilyDialogueMatrix_FlagState,group_semantic_structural,medium_high_structural,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$23,SetFlag,flags_values:1 unknown:1,2,unknown_opcode_$E8,Derived from Pass80 group semantic name plus class_priority.,"SetFlag(mem=$E83BE6, bit=$3B) ; UnknownOpcode_$E8()"
$08,9,$B3E603,EventScript_G08_Entry009_GeneralNpcWeatherFamilyDialogueMatrix_FlagState,group_semantic_structural,medium_high_structural,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$23,SetFlag,flags_values:1 unknown:1,2,unknown_opcode_$E8,Derived from Pass80 group semantic name plus class_priority.,"SetFlag(mem=$E83BE6, bit=$3B) ; UnknownOpcode_$E8()"
$08,10,$B3E603,EventScript_G08_Entry010_GeneralNpcWeatherFamilyDialogueMatrix_FlagState,group_semantic_structural,medium_high_structural,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$23,SetFlag,flags_values:1 unknown:1,2,unknown_opcode_$E8,Derived from Pass80 group semantic name plus class_priority.,"SetFlag(mem=$E83BE6, bit=$3B) ; UnknownOpcode_$E8()"
$08,11,$B3E603,EventScript_G08_Entry011_GeneralNpcWeatherFamilyDialogueMatrix_FlagState,group_semantic_structural,medium_high_structural,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$23,SetFlag,flags_values:1 unknown:1,2,unknown_opcode_$E8,Derived from Pass80 group semantic name plus class_priority.,"SetFlag(mem=$E83BE6, bit=$3B) ; UnknownOpcode_$E8()"
$08,12,$B3E603,EventScript_G08_Entry012_GeneralNpcWeatherFamilyDialogueMatrix_FlagState,group_semantic_structural,medium_high_structural,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$23,SetFlag,flags_values:1 unknown:1,2,unknown_opcode_$E8,Derived from Pass80 group semantic name plus class_priority.,"SetFlag(mem=$E83BE6, bit=$3B) ; UnknownOpcode_$E8()"
$08,13,$B3E603,EventScript_G08_Entry013_GeneralNpcWeatherFamilyDialogueMatrix_FlagState,group_semantic_structural,medium_high_structural,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$23,SetFlag,flags_values:1 unknown:1,2,unknown_opcode_$E8,Derived from Pass80 group semantic name plus class_priority.,"SetFlag(mem=$E83BE6, bit=$3B) ; UnknownOpcode_$E8()"
$08,14,$B3E603,EventScript_G08_Entry014_GeneralNpcWeatherFamilyDialogueMatrix_FlagState,group_semantic_structural,medium_high_structural,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$23,SetFlag,flags_values:1 unknown:1,2,unknown_opcode_$E8,Derived from Pass80 group semantic name plus class_priority.,"SetFlag(mem=$E83BE6, bit=$3B) ; UnknownOpcode_$E8()"
$08,15,$B3E603,EventScript_G08_Entry015_GeneralNpcWeatherFamilyDialogueMatrix_FlagState,group_semantic_structural,medium_high_structural,GeneralNpcWeatherFamilyDialogueMatrix,dialog_anchor,$23,SetFlag,flags_values:1 unknown:1,2,unknown_opcode_$E8,Derived from Pass80 group semantic name plus class_priority.,"SetFlag(mem=$E83BE6, bit=$3B) ; UnknownOpcode_$E8()"
$09,0,$B3E623,EventScript_G09_Entry000_ParentsVisitCameraMotionCutsceneSetup_Transition,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$40,Set5C,script_control:22 player_camera_motion:15 cc_state_object:7 time_rng_palette:6 screen_transition:3 flags_values:3,61,unknown_opcode_$5C,Derived from Pass80 group semantic name plus preview_pattern.,"Set5C() ; StopTimeFlow() ; SetPlayerPosition(x=$0060, y=$0078) ; SetPlayerDirection(dir=$03) ; ChangeGameState() ; StartNestedScriptSlot(slot=$01, target=$B3E6FC) ; StartNestedScriptSlot(slot=$02, target=$B3E6D7) ; SetTransitionDestination(index=$3C) ; EventCoreUNK2() ; Set7AFlag(value=$00) ; ..."
$09,1,$B3E83B,EventScript_G09_Entry001_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,2,$B3E83B,EventScript_G09_Entry002_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,3,$B3E83B,EventScript_G09_Entry003_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,4,$B3E83B,EventScript_G09_Entry004_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,5,$B3E83B,EventScript_G09_Entry005_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,6,$B3E83B,EventScript_G09_Entry006_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,7,$B3E83B,EventScript_G09_Entry007_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,8,$B3E83B,EventScript_G09_Entry008_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,9,$B3E83B,EventScript_G09_Entry009_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,10,$B3E83B,EventScript_G09_Entry010_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,11,$B3E83B,EventScript_G09_Entry011_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,12,$B3E83B,EventScript_G09_Entry012_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,13,$B3E83B,EventScript_G09_Entry013_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,14,$B3E83B,EventScript_G09_Entry014_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$09,15,$B3E83B,EventScript_G09_Entry015_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,group_semantic_structural,medium_structural,ParentsVisitCameraMotionCutsceneSetup,cutscene_motion,$5B,UnknownOpcode_5B,unknown:1,1,unknown_opcode_$5B,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$5B()
$0A,0,$B3E85B,EventScript_G0A_Entry000_TableDrivenCutsceneObjectScriptFA_ObjectVisual,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$0A,1,$B3E89A,EventScript_G0A_Entry001_TableDrivenCutsceneObjectScriptFA_ObjectVisual,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$0A,2,$B3E8C8,EventScript_G0A_Entry002_TableDrivenCutsceneObjectScriptFA_ObjectVisual,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$0A,3,$B3E90B,EventScript_G0A_Entry003_TableDrivenCutsceneObjectScriptFA_ObjectVisual,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$0A,4,$B3E982,EventScript_G0A_Entry004_TableDrivenCutsceneObjectScriptFA_Transition,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$02,StopTimeFlow,script_control:2 time_rng_palette:1 screen_transition:1 special_unknown:1,5,stop_or_wait_opcode_$10,Derived from Pass80 group semantic name plus class_priority.,"StopTimeFlow() ; ChangeGameState() ; StartNestedScriptSlot(slot=$01, target=$B3E98A) ; EventCoreUNK2() ; StopOrDisableCCSlot()"
$0A,5,$B3E9AE,EventScript_G0A_Entry005_TableDrivenCutsceneObjectScriptFA_Transition,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$02,StopTimeFlow,script_control:2 time_rng_palette:1 screen_transition:1 special_unknown:1,5,stop_or_wait_opcode_$10,Derived from Pass80 group semantic name plus class_priority.,"StopTimeFlow() ; ChangeGameState() ; StartNestedScriptSlot(slot=$01, target=$B3E9B6) ; EventCoreUNK2() ; StopOrDisableCCSlot()"
$0A,6,$B3E9DA,EventScript_G0A_Entry006_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,7,$B3E9DA,EventScript_G0A_Entry007_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,8,$B3E9DA,EventScript_G0A_Entry008_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,9,$B3E9DA,EventScript_G0A_Entry009_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,10,$B3E9DA,EventScript_G0A_Entry010_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,11,$B3E9DA,EventScript_G0A_Entry011_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,12,$B3E9DA,EventScript_G0A_Entry012_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,13,$B3E9DA,EventScript_G0A_Entry013_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,14,$B3E9DA,EventScript_G0A_Entry014_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
$0A,15,$B3E9DA,EventScript_G0A_Entry015_TableDrivenCutsceneObjectScriptFA_StructuralPayload,table_structural_alias,medium_structural,TableDrivenCutsceneObjectScript_FA,table_driven_scene,$FA,UnknownOpcode_FA,unknown:1,1,unknown_opcode_$FA,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$FA()
